1,18,9,1.09007,1.08914,1.08935,1.08977,-9.30000000000097
1,18,10,1.08994,1.08704,1.08979,1.08729,28.999999999999
1,19,7,1.08805,1.08614,1.0863,1.08745,-19.0999999999986
1,19,8,1.08747,1.08604,1.08745,1.08662,14.3000000000004
1,19,9,1.09096,1.0864,1.08662,1.08908,-45.599999999999
1,19,10,1.09075,1.08906,1.08907,1.08978,-16.9000000000019
1,20,7,1.0918,1.08976,1.09088,1.09138,-20.4000000000004
1,20,8,1.09196,1.08916,1.09138,1.09177,-28.0000000000014
1,20,9,1.09332,1.08994,1.09172,1.09076,33.8000000000016
1,20,10,1.09221,1.08901,1.091,1.08982,31.9999999999987
1,21,7,1.09155,1.08919,1.0905,1.09005,23.5999999999992
1,21,8,1.09208,1.07777,1.09006,1.0791,143.1
1,21,9,1.08458,1.07797,1.07908,1.08359,-66.1000000000001
1,21,10,1.0837,1.08059,1.08359,1.08249,31.1000000000017
1,22,7,1.08341,1.08143,1.0831,1.08182,19.8000000000009
1,22,8,1.08205,1.07942,1.08182,1.08143,26.2999999999991
1,22,9,1.08248,1.08034,1.08145,1.08173,-21.4000000000003
1,22,10,1.08376,1.08041,1.08175,1.08237,-33.4999999999996
1,25,7,1.08193,1.08087,1.08181,1.08178,10.6000000000006
1,25,8,1.08375,1.08144,1.08178,1.08333,-23.1000000000003
1,25,9,1.08454,1.08289,1.08332,1.08388,-16.5000000000015
1,25,10,1.08428,1.0828,1.08386,1.08339,14.7999999999993
1,26,7,1.08341,1.08221,1.08241,1.08252,-12.0000000000009
1,26,8,1.08422,1.08249,1.08253,1.08259,-17.3000000000001
1,26,9,1.084,1.08228,1.08259,1.0836,-17.2000000000017
1,26,10,1.08498,1.08301,1.0836,1.08489,-19.7000000000003
1,27,7,1.0893,1.08669,1.08749,1.08883,-26.1
1,27,8,1.09119,1.08853,1.0889,1.08953,-26.6000000000011
1,27,9,1.08995,1.08773,1.08955,1.08877,22.1999999999989
1,27,10,1.08876,1.08639,1.08876,1.08694,23.6999999999998
1,28,7,1.09202,1.09016,1.09157,1.09038,18.5999999999997
1,28,8,1.09335,1.0892,1.09048,1.09186,-41.500000000001
1,28,9,1.09272,1.09044,1.09185,1.09223,-22.7999999999984
1,28,10,1.09441,1.09172,1.09221,1.09396,-26.9000000000008
1,29,7,1.0926,1.09018,1.09142,1.09182,-24.2000000000009
1,29,8,1.09218,1.08619,1.09184,1.08635,59.8999999999994
1,29,9,1.08701,1.08331,1.08635,1.08397,37.0000000000004
1,29,10,1.08403,1.08176,1.08397,1.08184,22.6999999999999
2,1,7,1.08795,1.08642,1.08676,1.08789,-15.3000000000003
2,1,8,1.08867,1.08732,1.0879,1.08812,-13.4999999999996
2,1,9,1.09038,1.08767,1.08812,1.08977,-27.0999999999999
2,1,10,1.09127,1.08869,1.08983,1.08914,25.8000000000003
2,2,7,1.09231,1.09121,1.09213,1.09121,10.9999999999988
2,2,8,1.09371,1.09091,1.0912,1.09368,-27.9999999999991
2,2,9,1.09398,1.09204,1.09368,1.09303,19.4000000000005
2,2,10,1.09318,1.08923,1.09302,1.09032,39.5000000000012
2,3,7,1.09353,1.09108,1.09227,1.09346,-24.4999999999984
2,3,8,1.09759,1.09271,1.09347,1.09556,-48.8
2,3,9,1.10156,1.09535,1.09554,1.10036,-62.1000000000005
2,3,10,1.108,1.10131,1.10138,1.1047,-66.9000000000009
2,4,7,1.1202,1.11705,1.11712,1.11941,-31.4999999999999
2,4,8,1.12392,1.11893,1.11943,1.12022,-49.9000000000005
2,4,9,1.12103,1.11796,1.12023,1.12099,-30.6999999999991
2,4,10,1.12211,1.11575,1.12107,1.11678,63.5999999999992
2,5,7,1.11999,1.11883,1.11949,1.1196,-11.6000000000005
2,5,8,1.12449,1.11412,1.11961,1.11592,103.7
2,5,9,1.11652,1.11133,1.11596,1.11373,51.9000000000003
2,5,10,1.11451,1.11088,1.11373,1.11431,-36.299999999998
2,8,7,1.11295,1.1112,1.11209,1.11164,17.5000000000014
2,8,8,1.11195,1.10864,1.11165,1.11042,33.0999999999992
2,8,9,1.11366,1.11041,1.11044,1.11312,-32.500000000002
2,8,10,1.11463,1.11233,1.11317,1.11452,-22.9999999999997
2,9,7,1.12361,1.12095,1.12131,1.12286,-26.6000000000011
2,9,8,1.13004,1.12252,1.12288,1.12892,-75.1999999999997
2,9,9,1.12966,1.12605,1.12888,1.12743,36.1000000000011
2,9,10,1.13139,1.1257,1.12744,1.13094,-56.8999999999997
2,10,7,1.12727,1.12484,1.1259,1.12696,-24.2999999999993
2,10,8,1.12729,1.12221,1.12696,1.12333,50.7999999999997
2,10,9,1.1253,1.12235,1.12333,1.12284,29.5000000000001
2,10,10,1.12332,1.11602,1.12282,1.11976,73.0000000000008
2,11,7,1.13466,1.13058,1.13379,1.13431,-40.8000000000008
2,11,8,1.1368,1.13124,1.1343,1.13309,55.6000000000001
2,11,9,1.13628,1.13117,1.13299,1.13176,51.0999999999995
2,11,10,1.13491,1.13128,1.1318,1.13423,-36.3000000000002
2,12,7,1.12811,1.1262,1.12768,1.12678,19.0999999999986
2,12,8,1.12769,1.12281,1.12677,1.12459,48.8
2,12,9,1.12705,1.12243,1.12455,1.12587,-46.2000000000007
2,12,10,1.12776,1.1231,1.12588,1.12449,46.6000000000011
2,15,7,1.11948,1.11785,1.11914,1.11803,16.3000000000002
2,15,8,1.11833,1.11765,1.11803,1.11785,6.80000000000014
2,15,9,1.11951,1.11471,1.11784,1.11471,47.9999999999992
2,15,10,1.1147,1.11278,1.1147,1.11436,19.1999999999992
2,16,7,1.11694,1.11562,1.11572,1.11655,-13.1999999999999
2,16,8,1.11765,1.11592,1.11659,1.11732,-17.3000000000001
2,16,9,1.11836,1.11418,1.11733,1.11456,41.8000000000007
2,16,10,1.11479,1.11242,1.11452,1.11428,23.6999999999998
2,17,7,1.11499,1.11379,1.11454,1.11461,-11.9999999999987
2,17,8,1.11499,1.11145,1.1146,1.11296,35.3999999999988
2,17,9,1.11359,1.11058,1.11295,1.11218,30.1000000000018
2,17,10,1.11339,1.11154,1.11216,1.11309,-18.5000000000013
2,18,7,1.11096,1.1083,1.10974,1.10853,26.5999999999988
2,18,8,1.10949,1.10777,1.10854,1.10826,17.2000000000017
2,18,9,1.11047,1.10717,1.10832,1.10962,-33.0000000000008
2,18,10,1.11009,1.10709,1.10962,1.10996,-30.0000000000011
2,19,7,1.11178,1.11005,1.11032,1.11016,17.3000000000001
2,19,8,1.11058,1.10667,1.11016,1.11023,-39.0999999999986
2,19,9,1.1113,1.10791,1.11024,1.11017,33.9
2,19,10,1.11161,1.10997,1.11016,1.11056,-16.4000000000009
2,22,7,1.10408,1.10152,1.10344,1.10274,25.599999999999
2,22,8,1.10367,1.10056,1.10275,1.10059,31.0999999999995
2,22,9,1.10242,1.1003,1.10063,1.10136,-21.199999999999
2,22,10,1.10347,1.10072,1.1014,1.10267,-27.5000000000003
2,23,7,1.10128,1.099,1.09914,1.10106,-22.8000000000006
2,23,8,1.10194,1.09942,1.10107,1.10109,-25.1999999999986
2,23,9,1.10136,1.09949,1.10108,1.10017,18.6999999999982
2,23,10,1.10377,1.1001,1.10015,1.10238,-36.6999999999984
2,24,7,1.09778,1.09593,1.09593,1.0977,-18.4999999999991
2,24,8,1.10067,1.09765,1.09771,1.09982,-30.2000000000002
2,24,9,1.10173,1.09741,1.09983,1.10093,-43.200000000001
2,24,10,1.10405,1.10079,1.10092,1.10265,-32.6000000000004
2,25,7,1.1045,1.10241,1.10315,1.10355,-20.9000000000015
2,25,8,1.10372,1.10049,1.10355,1.10105,32.3000000000007
2,25,9,1.10133,1.09866,1.10104,1.10094,26.6999999999995
2,25,10,1.10397,1.10093,1.10093,1.10349,-30.3999999999993
2,26,7,1.10309,1.10192,1.1023,1.10197,11.6999999999989
2,26,8,1.10196,1.09716,1.10196,1.09736,48.0000000000014
2,26,9,1.09807,1.09528,1.09731,1.09577,27.9000000000007
2,26,10,1.09666,1.0925,1.09579,1.09259,41.5999999999994
2,29,7,1.08938,1.08846,1.08854,1.08897,-9.20000000000032
2,29,8,1.08962,1.0878,1.08898,1.08848,18.1999999999993
2,29,9,1.08988,1.08728,1.08849,1.08929,-25.9999999999994
2,29,10,1.08979,1.08618,1.08928,1.08629,36.1000000000011
3,1,7,1.08789,1.08697,1.08751,1.08786,-9.20000000000032
3,1,8,1.0885,1.08706,1.08787,1.088,-14.4000000000011
3,1,9,1.088,1.08519,1.08799,1.08576,28.0999999999998
3,1,10,1.08738,1.08353,1.08576,1.08595,-38.4999999999991
3,2,7,1.08568,1.08474,1.08524,1.08565,-9.39999999999941
3,2,8,1.08629,1.08393,1.08565,1.08432,23.5999999999992
3,2,9,1.08523,1.0829,1.08432,1.08389,23.2999999999994
3,2,10,1.08468,1.08254,1.08389,1.08272,21.4000000000003
3,3,7,1.09082,1.0876,1.08808,1.09067,-32.2
3,3,8,1.09102,1.08929,1.09068,1.09071,-17.3000000000001
3,3,9,1.09285,1.08938,1.0907,1.09261,-34.7000000000008
3,3,10,1.0939,1.09165,1.09258,1.09326,-22.5000000000009
3,4,7,1.09866,1.09667,1.09842,1.09713,19.8999999999994
3,4,8,1.09845,1.09031,1.09713,1.09811,-81.4000000000004
3,4,9,1.10397,1.09585,1.09805,1.10253,-81.1999999999991
3,4,10,1.10435,1.09871,1.10254,1.10083,56.3999999999987
3,7,7,1.09725,1.09475,1.09509,1.09491,25.0000000000017
3,7,8,1.0965,1.09482,1.09491,1.0959,-16.8000000000013
3,7,9,1.09594,1.09482,1.09593,1.09497,11.2000000000001
3,7,10,1.09858,1.09464,1.09497,1.09838,-39.3999999999983
3,8,7,1.10266,1.10074,1.10144,1.10138,19.1999999999992
3,8,8,1.10367,1.1013,1.10137,1.10326,-23.6999999999998
3,8,9,1.10559,1.10292,1.10325,1.10416,-26.7000000000017
3,8,10,1.10579,1.10279,1.10416,1.10575,-30.0000000000011
3,9,7,1.09795,1.09661,1.0972,1.09694,13.399999999999
3,9,8,1.09783,1.09478,1.09693,1.09504,30.5
3,9,9,1.09651,1.0946,1.09504,1.09638,-19.1000000000008
3,9,10,1.10177,1.09585,1.0964,1.10069,-59.1999999999993
3,10,7,1.09897,1.08436,1.09739,1.08455,146.1
3,10,8,1.09708,1.08221,1.08457,1.09208,-148.700000000002
3,10,9,1.11154,1.09104,1.09204,1.10415,-205.0
3,10,10,1.11591,1.10414,1.10414,1.11464,-117.700000000001
3,11,7,1.11197,1.10907,1.11046,1.10982,28.999999999999
3,11,8,1.11265,1.10871,1.10983,1.11244,-39.3999999999983
3,11,9,1.11443,1.11153,1.11242,1.11419,-29.0000000000012
3,11,10,1.11695,1.11352,1.1142,1.11583,-34.3000000000004
3,14,7,1.11168,1.10987,1.11132,1.11075,18.1000000000009
3,14,8,1.1135,1.11067,1.11076,1.11255,-28.2999999999989
3,14,9,1.11289,1.11002,1.11256,1.11111,28.6999999999993
3,14,10,1.11214,1.10933,1.11111,1.11001,28.0999999999998
3,15,7,1.10994,1.10844,1.10848,1.10967,-14.9999999999983
3,15,8,1.11249,1.10914,1.10968,1.11156,-33.4999999999996
3,15,9,1.112,1.10937,1.11156,1.11003,26.3000000000013
3,15,10,1.11126,1.10815,1.11002,1.10878,31.0999999999995
3,16,7,1.10916,1.1079,1.10872,1.10901,-12.5999999999982
3,16,8,1.10995,1.10752,1.10905,1.1085,24.2999999999993
3,16,9,1.10971,1.10578,1.10848,1.10634,39.2999999999999
3,16,10,1.10729,1.10595,1.10635,1.10646,-13.4000000000012
3,17,7,1.13281,1.1306,1.13246,1.13263,-22.1000000000005
3,17,8,1.13306,1.12785,1.13264,1.13018,52.0999999999994
3,17,9,1.1328,1.12997,1.13019,1.13278,-28.3000000000011
3,17,10,1.13372,1.1299,1.13276,1.13155,38.2000000000016
3,18,7,1.12846,1.1265,1.12661,1.12755,-19.5999999999996
3,18,8,1.12945,1.12749,1.12755,1.12821,-19.5999999999996
3,18,9,1.13004,1.12763,1.12819,1.12904,-24.1000000000002
3,18,10,1.1307,1.12794,1.12903,1.12967,-27.600000000001
3,21,7,1.12845,1.12724,1.12823,1.12741,12.0999999999993
3,21,8,1.12802,1.12618,1.1274,1.12633,18.4000000000006
3,21,9,1.12762,1.12571,1.12632,1.12609,19.1000000000008
3,21,10,1.12687,1.1247,1.12608,1.12567,21.7000000000001
3,22,7,1.12211,1.12046,1.12128,1.12201,-16.4999999999993
3,22,8,1.12329,1.1219,1.12201,1.12245,-13.9
3,22,9,1.12329,1.12017,1.12242,1.12248,-31.1999999999979
3,22,10,1.12383,1.12162,1.12246,1.12317,-22.1000000000005
3,23,7,1.1198,1.11863,1.11951,1.11917,11.6999999999989
3,23,8,1.11952,1.11662,1.11916,1.11694,29.0000000000012
3,23,9,1.11955,1.11631,1.11692,1.11839,-32.4000000000013
3,23,10,1.11877,1.117,1.11838,1.11815,17.7000000000005
3,24,7,1.11738,1.11442,1.11678,1.11516,29.6000000000007
3,24,8,1.11708,1.11486,1.11517,1.11634,-22.2000000000011
3,24,9,1.11669,1.11526,1.11632,1.11602,14.3000000000004
3,24,10,1.11684,1.115,1.11601,1.11587,18.4000000000006
3,25,7,1.1174,1.11666,1.11737,1.11677,7.39999999999963
3,25,8,1.11688,1.11597,0,1.11639,-9.10000000000188
3,25,9,1.11702,1.11606,1.11638,1.11689,-9.5999999999985
3,25,10,1.11696,1.11645,1.11691,1.11646,5.1000000000001
3,28,7,1.11682,1.11575,1.11629,1.11647,-10.699999999999
3,28,8,1.1183,1.11648,1.11648,1.11803,-18.2000000000015
3,28,9,1.12095,1.11796,1.11803,1.12044,-29.8999999999983
3,28,10,1.122,1.11971,1.12046,1.12152,-22.9000000000013
3,29,7,1.12161,1.11919,1.12049,1.12005,24.2000000000009
3,29,8,1.12154,1.11925,1.12003,1.12141,-22.899999999999
3,29,9,1.12252,1.11973,1.12142,1.12024,27.9000000000007
3,29,10,1.12147,1.11853,1.12021,1.11888,29.3999999999994
3,30,7,1.13368,1.13135,1.13227,1.13361,-23.2999999999994
3,30,8,1.13389,1.13091,1.13364,1.13111,29.7999999999998
3,30,9,1.13277,1.13022,1.13112,1.1327,-25.5000000000005
3,30,10,1.13651,1.13242,1.13272,1.13543,-40.8999999999993
3,31,7,1.13947,1.13743,1.13773,1.13876,-20.4000000000004
3,31,8,1.13989,1.13837,1.13875,1.13887,-15.1999999999997
3,31,9,1.14116,1.13805,1.13886,1.14005,-31.0999999999995
3,31,10,1.14119,1.13822,1.14011,1.13977,29.6999999999992
4,1,7,1.14284,1.14054,1.14111,1.1419,-22.9999999999997
4,1,8,1.14378,1.13856,1.14189,1.13997,52.2
4,1,9,1.14117,1.13687,1.13997,1.13825,42.9999999999997
4,1,10,1.13809,1.13347,1.13773,1.13439,46.2000000000007
4,4,7,1.13779,1.13585,1.13627,1.13742,-19.4000000000005
4,4,8,1.14002,1.13743,1.13743,1.13976,-25.9000000000009
4,4,9,1.14095,1.13931,1.13976,1.1399,-16.3999999999986
4,4,10,1.14077,1.13729,1.13989,1.13811,34.8000000000015
4,5,7,1.13656,1.13537,1.1359,1.13628,-11.9000000000002
4,5,8,1.13822,1.1361,1.1363,1.1373,-21.199999999999
4,5,9,1.13742,1.13527,1.13732,1.13568,21.500000000001
4,5,10,1.13764,1.13359,1.1357,1.13761,-40.4999999999989
4,6,7,1.13567,1.13267,1.13488,1.13437,29.9999999999989
4,6,8,1.13731,1.1333,1.13437,1.13656,-40.1000000000007
4,6,9,1.1399,1.13594,1.13655,1.13894,-39.5999999999996
4,6,10,1.14006,1.13729,1.13895,1.13737,27.7000000000016
4,7,7,1.14056,1.13596,1.13731,1.13675,45.9999999999994
4,7,8,1.13789,1.13578,1.13676,1.13775,-21.1000000000006
4,7,9,1.13782,1.13376,1.13777,1.13516,40.5999999999995
4,7,10,1.13855,1.13506,1.13515,1.13794,-34.8999999999999
4,8,7,1.13697,1.13595,1.13666,1.13667,-10.2000000000002
4,8,8,1.13721,1.13517,1.13669,1.13632,20.4000000000004
4,8,9,1.13974,1.13621,1.13632,1.13832,-35.3000000000003
4,8,10,1.14097,1.13831,1.13833,1.14061,-26.6000000000011
4,11,7,1.14057,1.13861,1.13906,1.13917,-19.6000000000018
4,11,8,1.14218,1.13868,1.13919,1.14116,-35.0000000000006
4,11,9,1.1444,1.13942,1.14115,1.14408,-49.7999999999998
4,11,10,1.14472,1.14316,1.14408,1.14427,-15.6000000000001
4,12,7,1.14153,1.13967,1.14089,1.14106,-18.5999999999997
4,12,8,1.14133,1.13797,1.14107,1.13826,33.6000000000003
4,12,9,1.13967,1.13629,1.13826,1.13707,33.7999999999994
4,12,10,1.13772,1.13458,1.13708,1.13744,-31.4000000000014
4,13,7,1.13093,1.1296,1.13033,1.13027,13.3000000000005
4,13,8,1.1326,1.12951,1.13029,1.13127,-30.9000000000004
4,13,9,1.13243,1.12805,1.13126,1.12809,43.8000000000005
4,13,10,1.12941,1.12724,1.12814,1.12839,-21.7000000000001
4,14,7,1.12687,1.12548,1.12594,1.12598,-13.9
4,14,8,1.12946,1.12494,1.12597,1.1276,-45.1999999999986
4,14,9,1.12841,1.12631,1.12761,1.12799,-20.9999999999999
4,14,10,1.12807,1.12516,1.128,1.12628,29.0999999999997
4,15,7,1.1288,1.12778,1.12784,1.12817,-10.2000000000002
4,15,8,1.12971,1.12738,1.12819,1.12746,23.2999999999994
4,15,9,1.12932,1.12721,1.12745,1.12881,-21.1000000000006
4,15,10,1.1317,1.1288,1.12882,1.12951,-28.999999999999
4,18,7,1.13098,1.12992,1.13046,1.1309,-10.6000000000006
4,18,8,1.13192,1.13009,1.13088,1.13073,18.3
4,18,9,1.13146,1.1297,1.13077,1.13067,17.5999999999998
4,18,10,1.1332,1.13049,1.13066,1.1329,-27.0999999999999
4,19,7,1.13485,1.1328,1.13345,1.13407,-20.4999999999989
4,19,8,1.13596,1.13388,1.13411,1.13538,-20.8000000000008
4,19,9,1.13806,1.13535,1.13538,1.13775,-27.0999999999999
4,19,10,1.13825,1.13602,1.13775,1.13766,22.2999999999995
4,20,7,1.13804,1.13639,1.13676,1.1378,-16.4999999999993
4,20,8,1.13877,1.13635,1.1378,1.13657,24.2000000000009
4,20,9,1.13677,1.13349,1.13658,1.13391,32.7999999999995
4,20,10,1.13443,1.13179,1.13391,1.13296,26.3999999999998
4,21,7,1.13339,1.13071,1.13106,1.13278,-26.7999999999979
4,21,8,1.13987,1.13256,1.13282,1.13755,-73.0999999999993
4,21,9,1.13901,1.12763,1.13763,1.1296,113.800000000002
4,21,10,1.13055,1.12696,1.1296,1.12884,35.8999999999998
4,22,7,1.12808,1.12624,1.12686,1.12644,18.4000000000006
4,22,8,1.12671,1.1249,1.12645,1.12562,18.1000000000009
4,22,9,1.12629,1.12453,1.12563,1.12527,17.5999999999998
4,22,10,1.12703,1.1239,1.12519,1.12399,31.3000000000008
4,25,7,1.12623,1.12509,1.12549,1.1257,-11.4000000000014
4,25,8,1.12673,1.12486,1.1257,1.12503,18.7000000000004
4,25,9,1.12641,1.12441,1.12501,1.12573,-20.0
4,25,10,1.12685,1.12553,1.12575,1.12672,-13.1999999999999
4,26,7,1.1285,1.12706,1.12841,1.12743,14.4000000000011
4,26,8,1.13191,1.12734,1.12743,1.1307,-45.6999999999996
4,26,9,1.13397,1.13038,1.13071,1.13281,-35.8999999999998
4,26,10,1.13376,1.1305,1.13286,1.13051,32.6000000000004
4,27,7,1.13149,1.13011,1.13083,1.13018,13.8000000000016
4,27,8,1.13219,1.12931,1.13018,1.13157,-28.7999999999999
4,27,9,1.13289,1.13093,1.13157,1.13212,-19.5999999999996
4,27,10,1.13284,1.13073,1.13215,1.13075,21.1000000000006
4,28,7,1.13543,1.13387,1.13473,1.13458,15.6000000000001
4,28,8,1.13591,1.13366,1.13457,1.13455,22.5000000000009
4,28,9,1.13496,1.13251,1.13455,1.13333,24.5000000000006
4,28,10,1.13398,1.13115,1.13337,1.13149,28.2999999999989
4,29,7,1.1407,1.13819,1.13955,1.14046,-25.1000000000001
4,29,8,1.14318,1.13966,1.14045,1.14146,-35.2000000000019
4,29,9,1.14448,1.14123,1.14146,1.14383,-32.4999999999997
4,29,10,1.14574,1.14324,1.14386,1.14524,-24.9999999999995
5,2,7,1.14838,1.14727,1.14787,1.14777,11.0999999999994
5,2,8,1.15011,1.14763,1.14778,1.14835,-24.8000000000004
5,2,9,1.15248,1.1469,1.14836,1.15211,-55.7999999999992
5,2,10,1.15346,1.14907,1.15218,1.15115,43.8999999999989
5,3,7,1.15839,1.15643,1.15805,1.15658,19.5999999999996
5,3,8,1.15706,1.15478,1.15656,1.15535,22.8000000000006
5,3,9,1.15636,1.15377,1.15535,1.15522,25.9000000000009
5,3,10,1.15625,1.15143,1.15528,1.1516,48.2000000000005
5,4,7,1.15073,1.14831,1.1484,1.15051,-24.2000000000009
5,4,8,1.15292,1.14865,1.1505,1.14935,42.7
5,4,9,1.15181,1.14876,1.14933,1.15009,-30.5
5,4,10,1.15057,1.14664,1.14995,1.14921,39.2999999999999
5,5,7,1.14325,1.14179,1.14261,1.14319,-14.6000000000002
5,5,8,1.14422,1.14222,1.14318,1.14341,-20.0
5,5,9,1.14362,1.14041,1.14337,1.14072,32.1000000000016
5,5,10,1.14148,1.1386,1.14067,1.13982,28.7999999999999
5,6,7,1.14301,1.14205,1.14249,1.14256,-9.60000000000072
5,6,8,1.14787,1.14023,1.14255,1.14356,-76.3999999999987
5,6,9,1.14418,1.14033,1.14353,1.14251,38.4999999999991
5,6,10,1.14324,1.1401,1.14254,1.14219,31.4000000000014
5,9,7,1.13939,1.13752,1.13896,1.13815,18.6999999999982
5,9,8,1.14079,1.13806,1.13811,1.14021,-27.299999999999
5,9,9,1.14066,1.13868,1.14022,1.13874,19.8000000000009
5,9,10,1.1414,1.13828,1.13875,1.13952,-31.2000000000001
5,10,7,1.13792,1.13586,1.13625,1.13658,-20.5999999999995
5,10,8,1.13869,1.13649,1.13654,1.13742,-21.9999999999998
5,10,9,1.13954,1.1372,1.13742,1.13869,-23.4000000000001
5,10,10,1.14097,1.13783,1.13871,1.13926,-31.4000000000014
5,11,7,1.14049,1.13933,1.13946,1.13991,-11.6000000000005
5,11,8,1.142,1.1399,1.13991,1.14058,-20.9999999999999
5,11,9,1.14285,1.14028,1.14062,1.1428,-25.6999999999996
5,11,10,1.14438,1.14222,1.14279,1.14316,-21.5999999999994
5,12,7,1.14013,1.13783,1.13911,1.13807,23.0000000000019
5,12,8,1.14051,1.13785,1.13809,1.14046,-26.5999999999988
5,12,9,1.14149,1.1396,1.14048,1.14115,-18.8999999999995
5,12,10,1.14136,1.1398,1.14112,1.14036,15.6000000000001
5,13,7,1.13539,1.13444,1.13452,1.1351,-9.50000000000006
5,13,8,1.13563,1.13079,1.13511,1.13169,48.3999999999996
5,13,9,1.13315,1.13016,1.13167,1.1302,29.9000000000005
5,13,10,1.13054,1.12846,1.13012,1.12991,20.8000000000008
5,16,7,1.13266,1.13154,1.13235,1.13212,11.2000000000001
5,16,8,1.13422,1.1317,1.13212,1.13362,-25.2000000000008
5,16,9,1.13385,1.13264,1.13363,1.13313,12.0999999999993
5,16,10,1.13406,1.13257,1.13313,1.1332,-14.8999999999999
5,17,7,1.13226,1.13164,1.13209,1.132,6.20000000000065
5,17,8,1.13226,1.13019,1.132,1.13109,20.7000000000002
5,17,9,1.13482,1.13108,1.1311,1.13389,-37.3999999999985
5,17,10,1.13459,1.13329,1.13392,1.1334,13.0000000000008
5,18,7,1.12887,1.1271,1.12725,1.12846,-17.7000000000005
5,18,8,1.12863,1.1269,1.12848,1.12742,17.3000000000001
5,18,9,1.12855,1.12607,1.12742,1.12711,24.8000000000004
5,18,10,1.12901,1.127,1.12712,1.12779,-20.1000000000007
5,19,7,1.12071,1.11909,1.1203,1.11921,16.2000000000018
5,19,8,1.12009,1.11799,1.11924,1.11812,20.9999999999999
5,19,9,1.12064,1.11804,1.11814,1.11985,-26.0000000000016
5,19,10,1.12276,1.11912,1.11983,1.12049,-36.4000000000009
5,20,7,1.12216,1.1211,1.12139,1.12208,-10.6000000000006
5,20,8,1.1225,1.12167,1.12207,1.12223,-8.30000000000108
5,20,9,1.1237,1.12208,1.12223,1.12216,16.1999999999995
5,20,10,1.12243,1.12039,1.12221,1.12119,20.4000000000004
5,23,7,1.12134,1.12047,1.12064,1.12113,-8.69999999999926
5,23,8,1.12177,1.11995,1.12114,1.12002,18.1999999999993
5,23,9,1.12007,1.11876,1.12001,1.11926,13.0999999999992
5,23,10,1.1207,1.11875,1.11927,1.11966,-19.5000000000012
5,24,7,1.11858,1.11701,1.11816,1.11705,15.6999999999985
5,24,8,1.11757,1.11567,1.11706,1.11608,19.0000000000001
5,24,9,1.11633,1.11533,1.11607,1.11584,10.0000000000011
5,24,10,1.11615,1.11452,1.11582,1.11595,-16.3000000000002
